symbol,date_et,hour_et,open,high,low,close,range
AAPL,2026-04-23,15,274.15,274.2599,273.06,273.44,1.19989
AAPL,2026-04-24,9,272.76,273.06,270.1,272.07,2.95999
AAPL,2026-04-24,10,272.1,272.59,270.5701,270.68,2.0199
AAPL,2026-04-24,11,270.69,271.68,269.8,270.99,1.88
AAPL,2026-04-24,12,271.0,271.152,269.65,270.065,1.50201
AAPL,2026-04-24,13,270.05,270.3,269.72,269.96,0.57999
AAPL,2026-04-24,14,269.97,270.38,269.86,270.09,0.52002
AAPL,2026-04-24,15,270.09,271.48,270.0,271.06,1.48001
AAPL,2026-04-27,9,266.09,268.36,265.07,267.36,3.28998
AAPL,2026-04-27,10,267.39,267.8,266.62,267.11,1.17999
AAPL,2026-04-27,11,267.14,267.64,266.26,266.295,1.38
AAPL,2026-04-27,12,266.29,267.03,266.29,266.84,0.73999
AAPL,2026-04-27,13,266.83,267.05,266.09,266.3499,0.95999
AAPL,2026-04-27,14,266.35,267.215,266.13,267.15,1.08499
AAPL,2026-04-27,15,267.16,267.96,267.05,267.68,0.91
AAPL,2026-04-28,9,272.335,273.22,268.66,271.2799,4.56
AAPL,2026-04-28,10,271.28,271.83,270.29,270.325,1.53998
AAPL,2026-04-28,11,270.325,270.565,269.3313,269.516,1.2337
AAPL,2026-04-28,12,269.495,270.13,269.4402,269.87,0.68982
AAPL,2026-04-28,13,269.87,270.915,269.79,270.5,1.125
AAPL,2026-04-28,14,270.5,270.63,269.89,270.225,0.73999
AAPL,2026-04-28,15,270.23,270.945,269.995,270.76,0.95001
AAPL,2026-04-29,9,267.55,270.3118,267.04,269.4,3.27179
AAPL,2026-04-29,10,269.41,269.93,268.73,268.84,1.19998
AAPL,2026-04-29,11,268.8245,270.1466,268.2,269.825,1.94659
AAPL,2026-04-29,12,269.83,271.04,269.75,270.2,1.29001
AAPL,2026-04-29,13,270.21,270.59,269.64,269.74,0.94998
AAPL,2026-04-29,14,269.735,270.445,269.37,270.28,1.07501
AAPL,2026-04-29,15,270.27,270.36,269.61,270.19,0.75
AAPL,2026-04-30,9,270.5,272.2,268.14,271.919,4.06
AAPL,2026-04-30,10,271.88,272.21,270.73,271.52,1.47998
AAPL,2026-04-30,11,271.525,273.0999,271.18,273.06,1.91992
AAPL,2026-04-30,12,273.08,273.76,271.68,272.785,2.08002
AAPL,2026-04-30,13,272.81,274.2,272.8,273.6,1.40002
AAPL,2026-04-30,14,273.58,274.49,272.82,274.49,1.66998
AAPL,2026-04-30,15,274.47,275.94,270.34,271.36,5.60001
AAPL,2026-05-01,9,278.94,287.21,278.37,285.34,8.84
AAPL,2026-05-01,10,285.3401,285.6,281.46,283.95,4.14001
AAPL,2026-05-01,11,283.955,285.49,283.2,283.955,2.28998
AAPL,2026-05-01,12,283.955,284.11,282.3951,282.81,1.71487
AAPL,2026-05-01,13,282.805,282.82,280.6401,281.23,2.1799
AAPL,2026-05-01,14,281.24,281.24,279.74,280.3499,1.5
AAPL,2026-05-01,15,280.34,280.69,279.61,280.15,1.08002
AAPL,2026-05-04,9,279.655,280.63,274.8601,276.2536,5.7699
AAPL,2026-05-04,10,276.275,278.0,276.07,276.835,1.92999
AAPL,2026-05-04,11,276.85,277.37,275.45,276.09,1.91998
AAPL,2026-05-04,12,276.1,277.34,275.98,277.04,1.35999
AAPL,2026-05-04,13,277.06,277.42,276.63,276.77,0.79001
AAPL,2026-05-04,14,276.77,277.67,276.26,277.0785,1.41
AAPL,2026-05-04,15,277.08,277.32,276.51,276.84,0.81
AAPL,2026-05-05,9,276.9,281.38,276.501,281.19,4.879
AAPL,2026-05-05,10,281.18,283.21,279.71,280.22,3.5
AAPL,2026-05-05,11,280.23,281.56,279.845,281.4,1.715
AAPL,2026-05-05,12,281.39,284.57,281.33,282.815,3.24002
AAPL,2026-05-05,13,282.81,284.28,282.3527,284.2501,1.92731
AAPL,2026-05-05,14,284.255,284.45,283.42,284.21,1.03
AAPL,2026-05-05,15,284.22,284.33,283.45,284.17,0.87997
AAPL,2026-05-06,9,281.915,286.72,281.075,286.11,5.64499
AAPL,2026-05-06,10,286.13,286.34,283.88,284.74,2.45999
AAPL,2026-05-06,11,284.74,286.37,284.65,286.26,1.72
AAPL,2026-05-06,12,286.255,287.13,285.71,286.735,1.42001
AAPL,2026-05-06,13,286.73,287.85,286.57,287.18,1.28
AAPL,2026-05-06,14,287.1659,287.9,286.665,287.76,1.23499
AAPL,2026-05-06,15,287.76,288.03,287.04,287.53,0.98999
AAPL,2026-05-07,9,289.27,292.13,288.2,290.47,3.92999
AAPL,2026-05-07,10,290.47,291.39,289.92,290.2001,1.47
AAPL,2026-05-07,11,290.2,290.74,288.78,289.41,1.95999
AAPL,2026-05-07,12,289.425,289.655,288.24,288.765,1.41501
AAPL,2026-05-07,13,288.745,289.77,287.9,288.27,1.87
AAPL,2026-05-07,14,288.28,288.34,285.78,286.74,2.56
AAPL,2026-05-07,15,286.735,287.56,286.28,287.47,1.28
AAPL,2026-05-08,9,290.11,294.555,290.0,293.785,4.55499
AAPL,2026-05-08,10,293.77,294.76,292.42,292.85,2.34
AAPL,2026-05-08,11,292.85,293.04,292.1801,292.8,0.85989
AAPL,2026-05-08,12,292.8,292.8,291.7501,292.15,1.0499
AAPL,2026-05-08,13,292.14,292.86,292.07,292.723,0.78998
AAPL,2026-05-08,14,292.7651,293.6,292.39,293.43,1.20999
AAPL,2026-05-08,15,293.45,294.25,293.1,293.28,1.14999
AAPL,2026-05-11,9,291.979,293.15,290.23,292.045,2.91998
AAPL,2026-05-11,10,292.045,293.59,291.75,293.3699,1.84
AAPL,2026-05-11,11,293.37,293.88,291.8214,292.415,2.05859
AAPL,2026-05-11,12,292.415,292.705,290.63,291.94,2.07498
AAPL,2026-05-11,13,291.9399,292.98,291.725,291.74,1.255
AAPL,2026-05-11,14,291.74,292.2099,290.86,292.15,1.34991
AAPL,2026-05-11,15,292.1459,292.8,291.81,292.74,0.98999
AAPL,2026-05-12,9,292.755,294.81,292.615,293.9399,2.19501
AAPL,2026-05-12,10,293.91,294.8999,293.25,294.37,1.6499
AAPL,2026-05-12,11,294.36,294.78,293.46,293.96,1.32001
AAPL,2026-05-12,12,293.95,294.59,293.38,293.9,1.20999
AAPL,2026-05-12,13,293.9,294.66,293.69,294.65,0.97
AAPL,2026-05-12,14,294.62,294.92,294.0,294.8007,0.92001
AAPL,2026-05-12,15,294.8,295.27,294.36,294.87,0.91
AAPL,2026-05-13,9,293.63,297.5098,293.56,295.15,3.9498
AAPL,2026-05-13,10,295.17,297.25,295.16,296.94,2.09
AAPL,2026-05-13,11,296.935,298.55,296.7208,298.4001,1.82919
AAPL,2026-05-13,12,298.39,300.37,298.331,300.125,2.039
AAPL,2026-05-13,13,300.11,300.92,299.71,299.715,1.21002
AAPL,2026-05-13,14,299.71,299.72,298.615,299.15,1.10501
AAPL,2026-05-13,15,299.15,299.48,298.85,298.88,0.63
AAPL,2026-05-14,9,299.82,300.35,297.08,297.935,3.27002
AAPL,2026-05-14,10,297.95,299.47,297.58,299.065,1.89001
AAPL,2026-05-14,11,299.07,299.36,298.28,298.3099,1.07999
AAPL,2026-05-14,12,298.31,298.5125,295.38,298.38,3.13251
AAPL,2026-05-14,13,298.409,298.6299,297.55,298.37,1.07993
AAPL,2026-05-14,14,298.365,299.2,298.223,299.075,0.97702
AAPL,2026-05-14,15,299.08,299.08,297.88,298.165,1.19998
AAPL,2026-05-15,9,297.755,299.85,296.53,299.29,3.32001
AAPL,2026-05-15,10,299.27,302.79,299.24,301.9695,3.55002
AAPL,2026-05-15,11,301.99,302.6,300.64,301.81,1.95999
AAPL,2026-05-15,12,301.79,303.2,301.485,303.12,1.71503
AAPL,2026-05-15,13,303.1,303.14,301.118,301.265,2.022
AAPL,2026-05-15,14,301.28,301.76,299.88,300.2634,1.88
AAPL,2026-05-15,15,300.28,300.66,299.63,300.22,1.03
AAPL,2026-05-18,9,300.24,300.63,296.7,298.165,3.92999
AAPL,2026-05-18,10,298.14,298.58,295.48,295.48,3.09998
AAPL,2026-05-18,11,295.52,296.81,295.02,295.25,1.79001
AAPL,2026-05-18,12,295.27,296.68,294.91,296.1703,1.76999
AAPL,2026-05-18,13,296.185,296.685,295.52,296.08,1.16501
AAPL,2026-05-18,14,296.1499,297.73,295.45,297.0773,2.28
AAPL,2026-05-18,15,297.09,297.92,296.905,297.9,1.01501
AAPL,2026-05-19,9,296.97,300.51,296.35,296.91,4.16
AAPL,2026-05-19,10,296.93,297.75,296.52,297.07,1.23001
AAPL,2026-05-19,11,297.06,297.58,296.365,297.425,1.215
AAPL,2026-05-19,12,297.41,298.73,297.36,298.2495,1.37003
AAPL,2026-05-19,13,298.25,298.4869,297.84,297.89,0.64691
AAPL,2026-05-19,14,297.87,298.44,297.49,298.38,0.95001
AAPL,2026-05-19,15,298.39,299.22,297.84,298.98,1.38
AAPL,2026-05-20,9,298.18,302.37,298.09,299.52,4.28
AAPL,2026-05-20,10,299.51,300.51,299.07,299.16,1.44
AAPL,2026-05-20,11,299.16,300.32,298.67,300.005,1.64999
AAPL,2026-05-20,12,299.99,301.27,299.57,301.05,1.69998
AAPL,2026-05-20,13,301.06,301.72,300.91,301.47,0.81
AAPL,2026-05-20,14,301.47,302.8,301.47,302.19,1.32999
AAPL,2026-05-20,15,302.2,302.52,301.8575,302.265,0.66248
AAPL,2026-05-21,9,301.05,303.07,300.4,301.9509,2.67001
AAPL,2026-05-21,10,301.93,303.36,301.5801,303.025,1.77988
AAPL,2026-05-21,11,303.025,304.2443,302.91,303.637,1.33429
AAPL,2026-05-21,12,303.62,304.68,303.0499,304.591,1.6301
AAPL,2026-05-21,13,304.61,305.1,304.36,304.62,0.74002
AAPL,2026-05-21,14,304.62,305.325,303.89,305.2268,1.435
AAPL,2026-05-21,15,305.22,305.539,304.51,305.09,1.02899
AAPL,2026-05-22,9,306.06,309.27,305.85,308.64,3.41998
AAPL,2026-05-22,10,308.635,311.4,308.62,311.005,2.78
AAPL,2026-05-22,11,311.0,311.04,309.72,309.92,1.32001
AAPL,2026-05-22,12,309.93,309.99,308.82,309.8601,1.16998
AAPL,2026-05-22,13,309.87,310.155,308.95,309.31,1.20499
AAPL,2026-05-22,14,309.315,309.58,308.64,308.7,0.93997
AAPL,2026-05-22,15,308.7,309.4,307.97,308.88,1.42999
AAPL,2026-05-26,9,309.4,311.82,309.35,311.72,2.47
AAPL,2026-05-26,10,311.73,311.81,310.86,311.36,0.95001
AAPL,2026-05-26,11,311.38,311.57,309.77,310.4705,1.80002
AAPL,2026-05-26,12,310.485,310.77,309.03,309.185,1.73999
AAPL,2026-05-26,13,309.19,310.2,309.11,309.83,1.09003
AAPL,2026-05-26,14,309.84,310.06,308.08,308.3799,1.98001
AAPL,2026-05-26,15,308.3601,308.96,307.67,308.38,1.28998
AAPL,2026-05-27,9,308.44,312.77,308.33,311.26,4.44
AAPL,2026-05-27,10,311.26,313.26,311.19,311.775,2.07001
AAPL,2026-05-27,11,311.79,312.14,310.7001,311.235,1.43991
AAPL,2026-05-27,12,311.235,311.485,310.38,310.47,1.10498
AAPL,2026-05-27,13,310.47,311.0,310.31,310.83,0.69
AAPL,2026-05-27,14,310.8232,310.88,309.77,309.82,1.11002
AAPL,2026-05-27,15,309.82,311.1,309.52,310.93,1.58002
AAPL,2026-05-28,9,310.68,312.76,309.6,311.7,3.16
AAPL,2026-05-28,10,311.7,311.97,311.05,311.825,0.92001
AAPL,2026-05-28,11,311.825,311.945,310.3075,310.44,1.63751
AAPL,2026-05-28,12,310.445,311.62,309.57,310.8,2.04999
AAPL,2026-05-28,13,310.815,311.02,310.11,310.84,0.91
AAPL,2026-05-28,14,310.79,311.355,310.25,311.315,1.10501
AAPL,2026-05-28,15,311.315,312.56,310.97,312.5,1.59
AAPL,2026-05-29,9,311.775,315.0,311.5,313.675,3.5
AAPL,2026-05-29,10,313.66,314.06,310.42,311.8,3.63998
AAPL,2026-05-29,11,311.83,312.02,310.45,311.1901,1.56998
AAPL,2026-05-29,12,311.2,311.69,310.2,310.42,1.48999
AAPL,2026-05-29,13,310.42,310.56,309.53,310.26,1.03
AAPL,2026-05-29,14,310.26,311.63,310.21,311.445,1.42001
AAPL,2026-05-29,15,311.45,313.11,311.36,312.07,1.75
MSFT,2024-05-30,9,424.042,424.19,417.75,420.27,6.44
MSFT,2024-05-30,10,420.27,420.33,417.6,419.15,2.72998
MSFT,2024-05-30,11,419.15,420.27,419.0,419.135,1.26999
MSFT,2024-05-30,12,419.145,420.24,419.06,419.545,1.17999
MSFT,2024-05-30,13,419.56,419.66,417.95,418.145,1.70999
MSFT,2024-05-30,14,418.12,418.37,416.31,416.7084,2.06
MSFT,2024-05-30,15,416.73,416.85,414.24,414.64,2.61002
MSFT,2024-05-31,9,416.41,416.63,410.05,410.19,6.58002
MSFT,2024-05-31,10,410.15,410.23,406.06,406.83,4.17001
MSFT,2024-05-31,11,406.79,407.23,404.52,405.46,2.71002
MSFT,2024-05-31,12,405.45,407.08,404.87,406.61,2.20999
MSFT,2024-05-31,13,406.615,406.86,405.3,405.4125,1.56
MSFT,2024-05-31,14,405.41,407.93,405.22,407.33,2.70999
MSFT,2024-05-31,15,407.27,415.73,406.78,415.3075,8.95001
MSFT,2024-06-03,9,415.58,416.41,412.69,414.15,3.72
MSFT,2024-06-03,10,414.08,415.04,411.25,412.4625,3.79001
MSFT,2024-06-03,11,412.44,412.8,408.9234,409.09,3.87659
MSFT,2024-06-03,12,409.1,410.97,408.93,410.91,2.04001
MSFT,2024-06-03,13,410.91,412.4,410.64,410.7999,1.75998
MSFT,2024-06-03,14,410.96,412.25,410.68,411.83,1.57001
MSFT,2024-06-03,15,411.88,413.71,411.3374,413.65,2.37259
MSFT,2024-06-04,9,412.08,412.7989,409.675,412.55,3.1239
MSFT,2024-06-04,10,412.54,413.43,411.5,412.2099,1.92999
MSFT,2024-06-04,11,412.12,412.5927,411.61,412.3999,0.98273
MSFT,2024-06-04,12,412.35,413.55,412.26,413.47,1.28998
MSFT,2024-06-04,13,413.5,415.37,412.916,415.2104,2.45401
MSFT,2024-06-04,14,415.25,415.29,412.97,414.27,2.32001
MSFT,2024-06-04,15,414.32,416.44,413.97,416.07,2.47
MSFT,2024-06-05,9,417.81,418.665,416.3,418.1,2.36502
MSFT,2024-06-05,10,418.18,420.83,418.18,420.55,2.64999
MSFT,2024-06-05,11,420.59,421.7398,420.1142,421.67,1.62561
MSFT,2024-06-05,12,421.6375,423.35,421.59,422.8601,1.76001
MSFT,2024-06-05,13,422.885,423.325,422.42,423.01,0.905
MSFT,2024-06-05,14,423.012,423.62,422.75,422.79,0.87
MSFT,2024-06-05,15,422.775,424.08,422.12,424.04,1.95999
MSFT,2024-06-06,9,424.0,425.31,422.59,423.44,2.72
MSFT,2024-06-06,10,423.395,423.48,421.3,421.4,2.18002
MSFT,2024-06-06,11,421.365,423.18,420.58,422.98,2.60001
MSFT,2024-06-06,12,423.035,423.53,422.4,423.095,1.13
MSFT,2024-06-06,13,423.1,423.47,422.02,423.2899,1.45001
MSFT,2024-06-06,14,423.29,423.72,422.81,423.64,0.91
MSFT,2024-06-06,15,423.64,424.7,423.26,424.49,1.44
MSFT,2024-06-07,9,426.2,426.2,423.785,424.1,2.41501
MSFT,2024-06-07,10,424.04,425.88,423.67,425.0,2.20999
MSFT,2024-06-07,11,425.0,425.515,424.58,425.26,0.93503
MSFT,2024-06-07,12,425.27,426.28,424.55,425.795,1.73001
MSFT,2024-06-07,13,425.84,426.23,423.72,424.89,2.51001
MSFT,2024-06-07,14,424.9,425.1741,423.45,424.36,1.72409
MSFT,2024-06-07,15,424.32,424.51,423.05,423.82,1.46002
MSFT,2024-06-10,9,424.73,427.8397,423.89,427.3,3.94968
MSFT,2024-06-10,10,427.285,427.36,426.1699,426.9001,1.19009
MSFT,2024-06-10,11,426.97,427.67,426.319,426.48,1.35101
MSFT,2024-06-10,12,426.47,426.49,425.5,425.7228,0.98999
MSFT,2024-06-10,13,425.7,426.959,425.4998,426.35,1.45923
MSFT,2024-06-10,14,426.36,428.04,426.06,426.96,1.98001
MSFT,2024-06-10,15,426.955,428.06,426.58,427.87,1.48001
MSFT,2024-06-11,9,425.78,427.42,425.25,427.34,2.17001
MSFT,2024-06-11,10,427.35,428.38,427.18,428.06,1.20001
MSFT,2024-06-11,11,428.04,428.79,427.35,427.59,1.44
MSFT,2024-06-11,12,427.55,429.0107,427.2059,428.23,1.80481
MSFT,2024-06-11,13,428.215,430.64,428.2,430.57,2.44
MSFT,2024-06-11,14,430.565,431.96,430.34,431.495,1.62
MSFT,2024-06-11,15,431.475,432.82,430.78,432.66,2.04001
MSFT,2024-06-12,9,435.32,438.55,433.25,437.835,5.29999
MSFT,2024-06-12,10,437.84,438.6,437.03,438.23,1.57001
MSFT,2024-06-12,11,438.26,439.53,438.03,438.38,1.5
MSFT,2024-06-12,12,438.41,440.42,438.06,439.8062,2.36002
MSFT,2024-06-12,13,439.795,440.61,437.86,439.34,2.75
MSFT,2024-06-12,14,439.35,443.4,438.43,440.24,4.97
MSFT,2024-06-12,15,440.26,442.28,439.64,441.0,2.63998
MSFT,2024-06-13,9,440.33,443.06,439.37,441.955,3.69
MSFT,2024-06-13,10,441.93,443.32,441.745,442.99,1.57501
MSFT,2024-06-13,11,442.9842,443.39,439.805,439.94,3.58502
MSFT,2024-06-13,12,439.89,441.9,439.6603,441.2,2.23969
MSFT,2024-06-13,13,441.21,441.5,440.375,441.11,1.125
MSFT,2024-06-13,14,441.12,441.29,440.211,440.915,1.07901
MSFT,2024-06-13,15,440.9,442.13,440.84,441.4,1.29001
MSFT,2024-06-14,9,438.42,442.1774,436.721,441.3299,5.45639
MSFT,2024-06-14,10,441.34,442.97,440.68,441.92,2.29001
MSFT,2024-06-14,11,441.925,443.1376,441.0194,442.595,2.11819
MSFT,2024-06-14,12,442.63,442.7499,441.82,442.56,0.9299
MSFT,2024-06-14,13,442.56,443.01,441.59,442.36,1.42001
MSFT,2024-06-14,14,442.38,442.7,441.63,442.18,1.07001
MSFT,2024-06-14,15,442.18,442.72,441.5,442.55,1.22
MSFT,2024-06-17,9,442.44,444.28,440.72,442.8385,3.56
MSFT,2024-06-17,10,442.84,445.2,441.7701,443.95,3.4299
MSFT,2024-06-17,11,443.97,445.41,443.63,445.4,1.78
MSFT,2024-06-17,12,445.405,447.9865,445.0305,447.91,2.95602
MSFT,2024-06-17,13,447.92,450.69,447.8,449.43,2.89001
MSFT,2024-06-17,14,449.44,450.928,448.57,450.603,2.358
MSFT,2024-06-17,15,450.6,450.615,448.085,448.39,2.53
MSFT,2024-06-18,9,449.72,450.14,446.4289,446.91,3.71112
MSFT,2024-06-18,10,446.94,447.07,444.89,445.9,2.17999
MSFT,2024-06-18,11,445.86,447.69,445.7001,446.95,1.9899
MSFT,2024-06-18,12,446.97,447.78,446.61,447.76,1.17001
MSFT,2024-06-18,13,447.78,447.9,445.63,445.905,2.26999
MSFT,2024-06-18,14,445.89,446.45,445.17,446.29,1.28
MSFT,2024-06-18,15,446.29,446.91,446.08,446.42,0.83002
MSFT,2024-06-20,9,446.3,446.53,441.28,442.61,5.25
MSFT,2024-06-20,10,442.61,444.285,442.46,444.1829,1.82501
MSFT,2024-06-20,11,444.165,445.82,443.54,443.54,2.28
MSFT,2024-06-20,12,443.5,445.47,442.96,444.7,2.51001
MSFT,2024-06-20,13,444.69,445.22,443.92,444.9634,1.29999
MSFT,2024-06-20,14,444.98,445.28,443.8038,445.0933,1.4762
MSFT,2024-06-20,15,445.1,446.04,444.21,445.785,1.83002
MSFT,2024-06-21,9,447.135,450.3899,446.57,447.115,3.81989
MSFT,2024-06-21,10,447.18,448.4526,446.51,447.6407,1.9426
MSFT,2024-06-21,11,447.655,449.5856,447.5,449.5,2.0856
MSFT,2024-06-21,12,449.52,449.78,448.4101,448.585,1.3699
MSFT,2024-06-21,13,448.5,449.4,448.09,449.2505,1.31
MSFT,2024-06-21,14,449.25,449.48,448.59,448.645,0.89001
MSFT,2024-06-21,15,448.66,450.55,448.53,449.78,2.01999
MSFT,2024-06-24,9,449.8,452.75,446.41,449.95,6.34
MSFT,2024-06-24,10,449.86,450.7321,448.17,449.99,2.56207
MSFT,2024-06-24,11,450.065,450.46,449.08,449.52,1.38
MSFT,2024-06-24,12,449.45,449.85,448.4367,448.66,1.4133
MSFT,2024-06-24,13,448.65,448.96,447.72,448.135,1.23999
MSFT,2024-06-24,14,448.195,448.7,447.87,448.27,0.83002
MSFT,2024-06-24,15,448.27,448.7,447.33,447.61,1.37003
MSFT,2024-06-25,9,448.03,449.4,446.75,448.94,2.64999
MSFT,2024-06-25,10,448.97,450.12,448.54,449.51,1.57999
MSFT,2024-06-25,11,449.495,450.3,448.93,449.36,1.37
MSFT,2024-06-25,12,449.385,449.75,448.72,449.56,1.03
MSFT,2024-06-25,13,449.51,450.29,449.35,450.27,0.94
MSFT,2024-06-25,14,450.3,450.73,449.59,450.73,1.14001
MSFT,2024-06-25,15,450.69,451.42,450.07,450.86,1.35001
MSFT,2024-06-26,9,448.995,451.6899,448.19,450.9401,3.49991
MSFT,2024-06-26,10,451.01,453.5885,450.995,453.0707,2.59351
MSFT,2024-06-26,11,453.1,453.57,452.2,452.73,1.37
MSFT,2024-06-26,12,452.725,453.11,451.3499,451.8301,1.76007
MSFT,2024-06-26,13,451.81,452.183,451.32,451.5684,0.86301
MSFT,2024-06-26,14,451.58,452.06,450.87,451.43,1.19
MSFT,2024-06-26,15,451.405,452.59,450.88,452.12,1.70999
MSFT,2024-06-27,9,452.15,456.16,451.77,456.05,4.39001
MSFT,2024-06-27,10,456.07,456.07,454.268,454.68,1.802
MSFT,2024-06-27,11,454.68,454.68,452.87,454.1502,1.81
MSFT,2024-06-27,12,454.15,454.2,453.28,454.0042,0.92001
MSFT,2024-06-27,13,454.021,454.5493,452.6135,452.87,1.93579
MSFT,2024-06-27,14,452.91,453.16,451.88,452.315,1.28
MSFT,2024-06-27,15,452.29,453.22,452.2,452.86,1.01999
MSFT,2024-06-28,9,453.065,455.38,451.605,454.1901,3.77499
MSFT,2024-06-28,10,454.2042,455.16,452.51,452.97,2.64999
MSFT,2024-06-28,11,452.95,454.06,452.185,452.875,1.875
MSFT,2024-06-28,12,452.82,454.19,452.14,453.5,2.04999
MSFT,2024-06-28,13,453.55,454.1297,452.8,452.82,1.32971
MSFT,2024-06-28,14,452.85,453.32,452.26,452.76,1.06
MSFT,2024-06-28,15,452.76,453.145,446.41,447.69,6.73499
MSFT,2024-07-01,9,448.61,451.51,445.66,451.5,5.85001
MSFT,2024-07-01,10,451.495,452.3772,450.19,451.97,2.18719
MSFT,2024-07-01,11,451.9699,454.31,451.27,453.9,3.04001
MSFT,2024-07-01,12,453.89,454.77,452.9201,453.195,1.84988
MSFT,2024-07-01,13,453.1989,454.37,452.88,452.895,1.48999
MSFT,2024-07-01,14,452.89,454.34,452.575,454.02,1.76498
MSFT,2024-07-01,15,454.045,457.37,454.02,456.64,3.35001
MSFT,2024-07-02,9,453.1375,457.9499,453.113,456.69,4.83688
MSFT,2024-07-02,10,456.72,457.7,455.85,456.84,1.85001
MSFT,2024-07-02,11,456.82,457.025,454.86,455.69,2.16501
MSFT,2024-07-02,12,455.66,457.87,455.35,457.75,2.51999
MSFT,2024-07-02,13,457.73,459.19,457.37,458.585,1.82001
MSFT,2024-07-02,14,458.56,459.07,458.08,458.9,0.99002
MSFT,2024-07-02,15,458.88,459.59,458.59,459.42,1.0
MSFT,2024-07-03,9,459.1937,460.48,457.88,458.03,2.60001
MSFT,2024-07-03,10,458.08,460.7799,458.005,460.175,2.7749
MSFT,2024-07-03,11,460.175,460.39,458.71,459.555,1.68002
MSFT,2024-07-05,9,459.66,467.06,458.965,465.97,8.095
MSFT,2024-07-05,10,466.0,466.22,464.17,465.2,2.04999
MSFT,2024-07-05,11,465.27,467.0,465.1,466.95,1.89999
MSFT,2024-07-05,12,466.89,468.0616,466.379,467.83,1.68262
MSFT,2024-07-05,13,467.825,468.35,466.75,467.1597,1.60001
MSFT,2024-07-05,14,467.145,467.7099,466.92,467.3488,0.78989
MSFT,2024-07-05,15,467.3391,467.98,466.99,467.39,0.99002
MSFT,2024-07-08,9,466.55,467.7,464.46,465.6311,3.24002
MSFT,2024-07-08,10,465.665,466.07,464.5501,466.06,1.5199
MSFT,2024-07-08,11,466.045,466.85,465.27,465.515,1.58002
MSFT,2024-07-08,12,465.47,465.7399,465.04,465.55,0.69989
MSFT,2024-07-08,13,465.55,466.0,464.86,465.925,1.14001
MSFT,2024-07-08,14,465.9,465.9,465.07,465.495,0.82999
MSFT,2024-07-08,15,465.46,466.53,464.76,466.29,1.76999
MSFT,2024-07-09,9,467.0,467.21,463.45,464.18,3.75998
MSFT,2024-07-09,10,464.2,464.23,462.22,463.325,2.01001
MSFT,2024-07-09,11,463.35,463.655,460.83,461.22,2.82501
MSFT,2024-07-09,12,461.24,461.25,459.31,459.75,1.94
MSFT,2024-07-09,13,459.72,460.45,459.1306,459.165,1.3194
MSFT,2024-07-09,14,459.18,460.052,458.91,459.235,1.142
MSFT,2024-07-09,15,459.21,459.5879,458.0,459.53,1.58789
MSFT,2024-07-10,9,461.205,463.2899,458.9,462.98,4.38989
MSFT,2024-07-10,10,463.04,463.62,459.63,461.05,3.98999
MSFT,2024-07-10,11,461.07,461.77,459.91,461.5203,1.85999
MSFT,2024-07-10,12,461.55,465.1,461.42,463.02,3.67999
MSFT,2024-07-10,13,463.0,464.49,462.68,464.075,1.81
MSFT,2024-07-10,14,464.16,465.25,463.75,464.04,1.5
MSFT,2024-07-10,15,464.05,466.46,463.9101,466.38,2.5499
MSFT,2024-07-11,9,462.73,464.78,455.58,455.89,9.20001
MSFT,2024-07-11,10,455.81,456.76,451.9,452.57,4.86002
MSFT,2024-07-11,11,452.525,454.65,451.55,454.43,3.10001
MSFT,2024-07-11,12,454.37,456.28,454.11,455.365,2.17001
MSFT,2024-07-11,13,455.34,455.35,452.48,454.12,2.87
MSFT,2024-07-11,14,454.09,455.34,453.96,454.665,1.38
MSFT,2024-07-11,15,454.69,455.9,454.09,454.71,1.81
MSFT,2024-07-12,9,454.325,454.39,450.645,453.55,3.74503
MSFT,2024-07-12,10,453.54,454.865,453.425,454.6078,1.44
MSFT,2024-07-12,11,454.61,454.96,452.75,453.81,2.20999
MSFT,2024-07-12,12,453.82,454.94,453.44,454.795,1.5
MSFT,2024-07-12,13,454.78,456.335,454.6,455.28,1.73499
MSFT,2024-07-12,14,455.32,456.31,454.99,456.05,1.32001
MSFT,2024-07-12,15,456.045,456.1099,452.1,453.76,4.00989
MSFT,2024-07-15,9,453.42,456.25,452.25,454.39,4.0
MSFT,2024-07-15,10,454.39,457.26,454.21,455.56,3.05002
MSFT,2024-07-15,11,455.58,456.07,451.43,452.87,4.64001
MSFT,2024-07-15,12,452.85,453.77,452.22,452.25,1.54999
MSFT,2024-07-15,13,452.22,453.06,451.44,453.06,1.62
MSFT,2024-07-15,14,453.07,454.37,452.92,454.11,1.44998
MSFT,2024-07-15,15,454.14,454.29,451.65,454.04,2.64001
MSFT,2024-07-16,9,454.22,454.3,447.696,448.37,6.60397
MSFT,2024-07-16,10,448.37,450.029,447.25,448.85,2.77899
MSFT,2024-07-16,11,448.875,449.25,447.11,447.74,2.14001
MSFT,2024-07-16,12,447.77,448.7999,447.23,447.39,1.56989
MSFT,2024-07-16,13,447.38,448.06,446.66,447.87,1.39999
MSFT,2024-07-16,14,447.83,449.6824,447.77,449.56,1.91241
MSFT,2024-07-16,15,449.5055,450.11,449.14,449.49,0.96997
MSFT,2024-07-17,9,442.43,444.33,440.01,441.13,4.31998
MSFT,2024-07-17,10,441.04,442.24,439.18,441.17,3.06
